	mean_log	std_log	median_log	missing_ratio	n_nonzero
G_2249	2.2039895030467616	0.6390359398908138	2.2491491334015468	0.5048	1238
G_2250	1.2564908769487604	0.40408784044128776	1.190619329049944	0.688	780
G_2251	1.2806084376189675	0.4037204388744759	1.229124026797738	0.6024	994
G_2252	1.9744099230609167	0.6398837447231396	1.938002802102396	0.28400000000000003	1790
G_2253	1.179496665882554	0.39981733235620087	1.0817027233555665	0.766	585
G_2254	1.593494907522408	0.5349782353122785	1.5449089262158464	0.46319999999999995	1342
G_2255	1.2601938287342997	0.42728124857321326	1.171606054578428	0.7564	609
G_2256	1.34849783043701	0.4577268612145735	1.2892865528161987	0.692	770
G_2257	1.5055215030249125	0.4919885607414825	1.4634183825039306	0.4776	1306
G_2258	1.5788689358220915	0.548764372088057	1.5412984274638968	0.5791999999999999	1052
G_2259	2.0523910461236086	0.6801997018994121	2.047976183993473	0.33999999999999997	1650
G_2260	1.5542286386501563	0.5460954975798435	1.4853621736955496	0.5791999999999999	1052
G_2261	2.528814362071362	0.7213268624667799	2.541305591825358	0.48319999999999996	1292
G_2262	2.6259519305819454	0.7215990679527796	2.6687831853202626	0.5216000000000001	1196
G_2263	2.0604325895815285	0.6678554563942781	2.0519067467278154	0.594	1015
G_2264	1.37547234870456	0.5018066700569874	1.2765668849219054	0.858	355
G_2265	2.984618203120285	0.7428332184446627	3.035007207477367	0.2128	1968
G_2266	1.4850067667255786	0.5039395254012741	1.4449410804706064	0.692	770
G_2267	1.7002212207230825	0.5720648914817879	1.686659767151489	0.4848	1288
G_2268	1.7378761581840712	0.5694877624826511	1.7372413209482829	0.5651999999999999	1087
G_2269	1.8257546115364853	0.6263065481403306	1.8004228551626935	0.4236	1441
G_2270	1.8507158257211267	0.6054693816938793	1.816720624742848	0.6568	858
G_2271	1.252826812645215	0.40742579676168045	1.17484375980363	0.7564	609
G_2272	1.4213503823915974	0.47552756789072936	1.36601716868074	0.6012	997
G_2273	2.0206573024458065	0.67141408260288	2.0031423526479344	0.34919999999999995	1627
G_2274	1.7474358898060796	0.5390757041936317	1.726001795762715	0.5736	1066
G_2275	1.6417398536958137	0.5577269488388378	1.6025141451795952	0.5976	1006
G_2276	1.2530843093671293	0.40826111029180123	1.1799720172924215	0.702	745
G_2277	1.9748949489071703	0.6559308030456468	1.9656412324055936	0.41479999999999995	1463
G_2278	1.1745361103777114	0.3673365875079142	1.110758186970218	0.7892	527
G_2279	1.8688570110742613	0.5926528561079986	1.8664766997424216	0.43320000000000003	1417
G_2280	1.4328258459522356	0.4928577863044782	1.3471818117722592	0.5788	1053
G_2281	1.30011395791611	0.4317957197369054	1.2289958383497632	0.5816	1046
G_2282	1.8811915319410484	0.61301374434306	1.8596096156980588	0.4524	1369
G_2283	1.376541054337443	0.4591702437636683	1.3202353809666247	0.6288	928
G_2284	1.7815055466955296	0.5898884232178496	1.7853301793958396	0.482	1295
G_2285	1.9032046494428145	0.6325462256810325	1.8672471289582728	0.562	1095
G_2286	1.7126379939363305	0.5954657979395692	1.656318261699438	0.34440000000000004	1639
G_2287	1.4801709439861732	0.5075804156945575	1.4040666869492522	0.5844	1039
G_2288	2.0724296741803365	0.6961352061933299	2.069821732996426	0.5127999999999999	1218
G_2289	1.1564709323225955	0.35751193421353916	1.086103896484114	0.6612	847
G_2290	1.2587935586859154	0.4019823601867688	1.192773703268561	0.7012	747
G_2291	2.8635035461934817	0.7261689185341688	2.913194583247697	0.28600000000000003	1785
G_2292	1.5267495557715314	0.5046386070524174	1.4706707554532652	0.47440000000000004	1314
G_2293	1.1139211199012156	0.32731307139059873	1.056582855869325	0.782	545
G_2294	1.6129538307830202	0.5540024751058755	1.5663122699182785	0.4264	1434
G_2295	1.2169360977687456	0.3894756234070148	1.137830283879851	0.692	770
G_2296	1.146274400569947	0.333276345400157	1.0791987139273584	0.7944	514
G_2297	1.2618299600329528	0.404513460433834	1.2056437265844977	0.7028	743
G_2298	1.1576276333884576	0.368618951411184	1.0742843197949639	0.7767999999999999	558
G_2299	2.0290677530985315	0.6548216883361284	2.0459202849259945	0.43200000000000005	1420
G_2300	1.4408477662871475	0.4956004694050405	1.3667248310665074	0.6656	836
G_2301	1.0822302698909974	0.3054119849821169	1.0267992640493826	0.8732	317
G_2302	1.075205801850681	0.3127204400036878	1.0076418211898577	0.8672	332
G_2303	1.115422834868082	0.3260080230944631	1.0626806999681797	0.7112	722
G_2304	1.6384965855654805	0.537343321173384	1.624213451536074	0.4596	1351
G_2305	2.320765564931354	0.697114388587352	2.35105865117698	0.5724	1069
G_2306	1.7254978996325998	0.5773828034824773	1.67961263945848	0.4576	1356
G_2307	1.3670562452900585	0.4247131163468114	1.3122786843341736	0.6528	868
G_2308	3.9560247640721746	0.7930982699998357	3.99961854983841	0.3296	1676
G_2309	1.2561188882789431	0.4090982002556012	1.1774821426394624	0.8256	436
G_2310	1.7499085311863	0.6049729769887974	1.6826422406677457	0.5264	1184
G_2311	2.1575298487785313	0.6710731491767928	2.178772653491974	0.4756	1311
G_2312	1.5832645561799175	0.5620139535319827	1.5277333553351904	0.4424	1394
G_2313	1.3113472778562065	0.44395290633516976	1.2417131392506486	0.7368	658
G_2314	1.8348036922651765	0.6517147932841989	1.799825641952465	0.616	960
G_2315	1.412653195175293	0.48244130065754304	1.3294767162886052	0.632	920
G_2316	3.182494651957332	0.7293120399885766	3.208619884227496	0.3972	1507
G_2317	2.4568403639618843	0.692889395969461	2.468026314309484	0.36040000000000005	1599
G_2318	1.1244910089441023	0.3457828503791867	1.0606396788823762	0.8064	484
G_2319	1.2518169808947708	0.4180381771272523	1.1835513759233942	0.6944	764
G_2320	1.2978670491010134	0.4261965195124544	1.2319541184794531	0.5896	1026
G_2321	1.647236174779032	0.578209555364166	1.584010818632517	0.544	1140
G_2322	1.432482204539074	0.4922056652447451	1.3550281181411608	0.5096	1226
G_2323	1.8286225810146206	0.6216322386806534	1.8198553323845794	0.6112	972
G_2324	1.8483016568570754	0.5989883802630694	1.842149485469513	0.37439999999999996	1564
G_2325	1.648112417186571	0.5648234375870157	1.6244457723839167	0.47919999999999996	1302
G_2326	1.5445562793783305	0.545896252448034	1.4739479170054812	0.6248	938
G_2327	1.7295845005902435	0.5665007477015628	1.7391728066723022	0.4196	1451
G_2328	1.9373682741383398	0.6518326940935344	1.9208351824138314	0.5448	1138
G_2329	1.0988004482354172	0.32538882958881604	1.0577475273981822	0.8408	398
G_2330	1.7510136640615348	0.6074282645320664	1.7090775030409724	0.47240000000000004	1319
G_2331	1.3482087525466158	0.44772404226140267	1.2779194030387404	0.6628000000000001	843
G_2332	1.799071779872752	0.5669493628306803	1.7931500486958099	0.4608	1348
G_2333	1.178248842363799	0.3651099975664469	1.115148311975421	0.7192000000000001	702
G_2334	1.5182391175481236	0.5224806540783513	1.4677489182937875	0.554	1115
G_2335	1.1667661529243316	0.35370478215221957	1.1081695023482123	0.7676000000000001	581
G_2336	2.3794224211059127	0.6647714894046504	2.4212185943100915	0.41359999999999997	1466
G_2337	1.1059017425775013	0.3464336592307911	1.0471877486270131	0.8240000000000001	440
G_2338	1.84835557328299	0.586644552955188	1.8553198962219828	0.46120000000000005	1347
G_2339	1.375457160289302	0.4605129859601736	1.3001564526521432	0.536	1160
G_2340	1.296563457428724	0.42713336579148375	1.2320829703676828	0.6092	977
G_2341	1.7596525740462083	0.5876362973322833	1.7254785301863134	0.6032	992
G_2342	1.2804492999330797	0.3985015442221715	1.227799638943098	0.6604	849
G_2343	1.8333527426578282	0.5811830173871978	1.8371951829352167	0.4184	1454
G_2344	4.2516484231742036	0.6947672847164976	4.290657970308407	0.6496	876
G_2345	1.0230255601146503	0.2570546922886602	0.9874520046119994	0.8735999999999999	316
G_2346	1.155292687151538	0.35955287825074583	1.1043786986387527	0.8364	409
G_2347	1.289480986764798	0.4292156150622567	1.2148559731656778	0.6552	862
G_2348	2.3413481102506335	0.7310911117490873	2.377031366896733	0.36639999999999995	1584
G_2349	1.086340881626835	0.3187680218053862	1.0479685558493548	0.75	625
G_2350	1.1829310918947373	0.3638422618869808	1.116113752882141	0.6828000000000001	793
G_2351	2.3645069214539784	0.7050754709632443	2.390136402787472	0.34319999999999995	1642
G_2352	2.417450538410622	0.708415726768205	2.4298631575789904	0.5252	1187
G_2353	3.0414528163412977	0.7461176980652923	3.0802723049589664	0.26880000000000004	1828
G_2354	1.6847408734633769	0.5633433223918418	1.6437987855203409	0.5496	1126
G_2355	1.268900318702996	0.42159173025734725	1.1797768928594081	0.6799999999999999	800
G_2356	1.8519550472821333	0.6144627565376052	1.8164511076933443	0.48960000000000004	1276
G_2357	1.6750673910861735	0.5749129767015124	1.628425054300554	0.558	1105
G_2358	1.2799632459608803	0.42752405966373913	1.2181574393178924	0.7356	661
G_2359	2.687297912874723	0.7970095699242994	2.6749004516248673	0.5516	1121
G_2360	2.024196714597508	0.6162154674615494	2.0378392023272474	0.3096	1726
G_2361	1.597235743785526	0.5416967419984161	1.5566906487130534	0.40480000000000005	1488
G_2362	1.3878149994106288	0.4443287844196894	1.3242545551796543	0.6764	809
G_2363	2.549839685872498	0.7519576747444167	2.5775959831465007	0.32199999999999995	1695
G_2364	1.240787336322231	0.4066116441147862	1.1631439403098602	0.6824	794
G_2365	2.31517783008133	0.6776727056730568	2.3472012988220485	0.4172	1457
G_2366	1.7221782213897858	0.5723045941646467	1.6932365170584087	0.4948	1263
G_2367	1.41243422336187	0.475387545114373	1.3307222218371941	0.6704	824
G_2368	1.9507596516714956	0.6333472023919503	1.9505530554812485	0.4124	1469
G_2369	1.2142981441691612	0.3926020542293226	1.14852816397884	0.7296	676
G_2370	3.007669194437741	0.7158837543127046	3.041564293279648	0.5284	1179
G_2371	1.551501070076111	0.5172756571615612	1.5102371517089341	0.5856	1036
G_2372	1.5135005580512066	0.5338805509602897	1.4279139925514797	0.6224000000000001	944
G_2373	2.845694141972739	0.7432493660824459	2.8800294053009914	0.3268	1683
G_2374	1.1200919955062243	0.3240832104051939	1.071310162454227	0.776	560
G_2375	1.3820418225224662	0.4574044708710699	1.3265884348205284	0.5660000000000001	1085
G_2376	1.126326423389699	0.3460475974059278	1.0519936780121857	0.7964	509
G_2377	1.1937380233938863	0.3810426807221603	1.1230637185512928	0.7484	629
G_2378	1.0805444809300881	0.29272140392309476	1.0373840049978695	0.8316	421
G_2379	1.07406681837487	0.29483499648237477	1.0286432810611106	0.8212	447
G_2380	1.6680463657360465	0.5696133752600598	1.6379153624163103	0.5192	1202
G_2381	1.5113955671662855	0.5162255757575414	1.4708404217464028	0.5611999999999999	1097
G_2382	1.9314943720153341	0.6314107289736212	1.9265512122795452	0.24839999999999995	1879
G_2383	1.6056561020244502	0.5516432784392877	1.5347869375815892	0.6144000000000001	964
G_2384	1.1801539314806975	0.38875712427736964	1.0962180337334615	0.806	485
G_2385	0.9739169314607411	0.270261318097724	0.9196941958465228	0.9156	211
G_2386	1.5010947769348895	0.48922867851509577	1.4579323738421386	0.6739999999999999	815
G_2387	2.8497684576965017	0.7185527255221206	2.893497836369285	0.2832	1792
G_2388	1.475763214404555	0.4813887680108948	1.418547483602358	0.43679999999999997	1408
G_2389	1.4286271051634203	0.48752431704639515	1.3457090810048122	0.7004	749
G_2390	2.091834277941739	0.664494445316015	2.101035517783743	0.378	1555
G_2391	1.2452055678271094	0.4014269271857399	1.189425084361578	0.7468	633
G_2392	1.3802992070253517	0.4520753109518095	1.324659773357905	0.6244000000000001	939
G_2393	1.0430848148584415	0.3077647822380085	0.992915072610788	0.876	310
G_2394	1.2120369164429203	0.3930476577690751	1.128409907220793	0.6876	781
G_2395	2.358448467132662	0.6802849660176885	2.400627017349096	0.34640000000000004	1634
G_2396	1.662654509111615	0.5666703988112128	1.6171624439232073	0.46120000000000005	1347
G_2397	1.5474121708914714	0.49522903937335694	1.5208030607552163	0.5956	1011
G_2398	1.1173924944398113	0.33878789638177864	1.044493959992447	0.7784	554
G_2399	1.616917536579662	0.5594641366249625	1.5912914681606904	0.5512	1122
G_2400	1.411737031262993	0.5095725934000104	1.3058171309151183	0.688	780
G_2401	1.6925737447665556	0.5840446949920415	1.655804027617407	0.5992	1002
G_2402	1.973694007238771	0.6597512011302185	1.9554043150193694	0.4344	1414
G_2403	1.2296962686916548	0.3838545644227795	1.1681590233650103	0.7356	661
G_2404	1.6825798649423829	0.5651009663432459	1.6586671844900973	0.42879999999999996	1428
G_2405	1.9232701193892856	0.6505540908346639	1.8948409875843475	0.5016	1246
G_2406	3.192220432535506	0.7440506202869231	3.244968917937998	0.43799999999999994	1405
G_2407	1.4417394174963267	0.48691149756546803	1.386031918527701	0.5236000000000001	1191
G_2408	1.584253273770863	0.567711412486317	1.5189892462813908	0.5292	1177
G_2409	1.884175143947406	0.6099857734379357	1.874217688193669	0.5716	1071
G_2410	1.5377985264448717	0.5308312575787805	1.493720605616764	0.5900000000000001	1025
G_2411	2.3357721179567212	0.7230177828657879	2.3618689628269154	0.3196	1701
G_2412	1.275125765868386	0.4321960314838338	1.2070381739268143	0.6916	771
G_2413	1.5255611620700495	0.4996492916463069	1.4852520493209005	0.5324	1169
G_2414	2.6268193600320924	0.738801750889628	2.663603218757713	0.5196000000000001	1201
G_2415	1.7943183344324853	0.6142023986016316	1.760511172107624	0.46599999999999997	1335
G_2416	2.912297369827383	0.7791202988067776	2.9694768537020177	0.4568	1358
G_2417	2.266680358973671	0.7035114341878181	2.2436245585951657	0.3356	1661
G_2418	1.6624240685417657	0.5658793969459148	1.6520432167974262	0.5780000000000001	1055
G_2419	2.7627315683979132	0.7492167187165223	2.785752787831611	0.366	1585
G_2420	1.516343953347188	0.512605876733242	1.443704726983018	0.6759999999999999	810
G_2421	1.0495035653846403	0.2894849891619787	0.984489770616866	0.9092	227
G_2422	1.479389807779208	0.5080763900121184	1.4015273873874783	0.5544	1114
G_2423	1.8448372526150802	0.6049138904179625	1.8213191132869406	0.4616	1346
G_2424	1.7887127203362092	0.5860239393336654	1.7652808804425306	0.49839999999999995	1254
G_2425	1.7523002285167402	0.588882710927175	1.7488944503245556	0.3336	1666
G_2426	1.119522548415281	0.3294736555712856	1.068920443258468	0.7312000000000001	672
G_2427	2.111893364070358	0.6527037353539731	2.1201149857276773	0.39039999999999997	1524
G_2428	1.758125233633928	0.5733086856746149	1.7194668056274858	0.53	1175
G_2429	2.1510420038596973	0.7130704221172245	2.1370942009906466	0.3648	1588
G_2430	1.2280389647579855	0.40170420426645126	1.1437712025469775	0.6496	876
G_2431	1.8579047522139145	0.5753981896905788	1.880234507111271	0.6168	958
G_2432	1.3630203488007597	0.4679490682181185	1.2953210123747065	0.644	890
G_2433	3.5326570301006774	0.778636217478504	3.5823450450558125	0.23199999999999998	1920
G_2434	1.0414366097416103	0.3024333025280164	1.0006269366438834	0.8536	366
G_2435	1.419719261677907	0.4849577607275531	1.3553489002143577	0.6184000000000001	954
G_2436	2.865541668618591	0.7014577498536382	2.882595105903613	0.37160000000000004	1571
G_2437	1.6934247563318825	0.5413332150520209	1.6771932962102456	0.54	1150
G_2438	1.969953484332764	0.5999664050090141	1.9777758873437532	0.38	1550
G_2439	1.1989221688346217	0.37880060602433396	1.1428968846198706	0.7452	637
G_2440	4.432711591470959	0.7978164324094638	4.445829273793308	0.6152	962
G_2441	1.3474502375212867	0.42936838481927786	1.2813384346650518	0.626	935
G_2442	2.0226132601187032	0.637678839495968	2.0110883874106023	0.41400000000000003	1465
G_2443	2.1432817761550984	0.6845905555039871	2.154424688916855	0.28159999999999996	1796
G_2444	1.5948256115604877	0.5457673817996832	1.5503948465765782	0.4468	1383
G_2445	1.1030562955997418	0.3090501697302453	1.0554823583603352	0.7827999999999999	543
G_2446	1.296273073004829	0.4309191910699441	1.2144813422376466	0.6904	774
G_2447	1.8778091550024985	0.609363434716062	1.8893130599564576	0.38759999999999994	1531
G_2448	1.697597303893446	0.5895955505729003	1.6574628352051786	0.5831999999999999	1042
G_2449	1.1679972675463124	0.3757624373825539	1.0838349185053875	0.732	670
G_2450	1.7710942538581376	0.6498392557246139	1.7268394096127575	0.508	1230
G_2451	1.896248562214659	0.6250480820701144	1.8810197603138916	0.38959999999999995	1526
G_2452	1.3319782501808408	0.45798461262460033	1.2355338935349758	0.6252	937
G_2453	1.5232638839109316	0.5139843227020615	1.4593253113561224	0.5596	1101
G_2454	1.439511341620049	0.4998229934040802	1.379211386494191	0.5804	1049
G_2455	2.078393122491882	0.6230174505063247	2.1072312607684296	0.40880000000000005	1478
G_2456	1.1380640860179365	0.34901088600080044	1.0534717252094867	0.8544	364
G_2457	1.4097048060240374	0.48330345897672095	1.317909496812081	0.632	920
G_2458	1.4735454754213009	0.4973325731480595	1.4232525681142838	0.6404000000000001	899
G_2459	1.4291581030151685	0.49581206925548327	1.3402710931406958	0.6908000000000001	773
G_2460	1.214761792641474	0.3744239217306553	1.1368590126250413	0.7016	746
G_2461	1.9151231684702927	0.5960875919471607	1.8879639288147525	0.5660000000000001	1085
G_2462	1.908868437618187	0.60226185951851	1.928207053856633	0.4952	1262
G_2463	1.8453855199337927	0.6313320390042937	1.8169183844796353	0.406	1485
G_2464	1.1452166921528286	0.34151774914630184	1.0977463724080487	0.8028	493
G_2465	1.1472362126403948	0.32686341892119325	1.1062036101537631	0.744	640
G_2466	1.7050695050827573	0.5904923309128822	1.6523277860963135	0.6599999999999999	850
G_2467	2.691241873072816	0.7151298650275489	2.7086188606851413	0.5	1250
G_2468	1.1392058596681431	0.33368207528061367	1.0892343306246572	0.7892	527
G_2469	1.4145000532028214	0.47472507235606987	1.335192677144741	0.6508	873
G_2470	1.7586275697387832	0.6255500428716693	1.6971401135654816	0.48	1300
G_2471	1.7879158212520982	0.5726654419874583	1.765178472663999	0.34040000000000004	1649
G_2472	1.5462198065976238	0.5200759664067696	1.5157465069749638	0.558	1105
G_2473	2.9282182487276285	0.6951130231283689	2.9495759318858332	0.41479999999999995	1463
G_2474	0.9700762627882672	0.24925063886576032	0.9432774094617351	0.9288	178
G_2475	1.1998804547186137	0.3849296916241605	1.1099404509025255	0.716	710
G_2476	2.031865777583518	0.6831072331772705	2.0144120670719032	0.4828	1293
G_2477	1.3146094757865792	0.4551530850319175	1.2299400717329352	0.6928000000000001	768
G_2478	1.3949763049131993	0.47700262138946964	1.3142152670663296	0.5552	1112
G_2479	1.9147427274758737	0.5993883669025483	1.9100964152929425	0.2884	1779
G_2480	1.9791462539178724	0.615147176078972	1.995827529560315	0.4656	1336
G_2481	1.3197277067825857	0.4259681196652839	1.257425316000634	0.5660000000000001	1085
G_2482	1.91236653663652	0.6235114205383264	1.9287092504682164	0.5611999999999999	1097
G_2483	1.5030124412564003	0.5043331243928554	1.4415185206606695	0.5720000000000001	1070
G_2484	1.2629257869171184	0.4418593186601438	1.1805971060923484	0.7096	726
G_2485	1.2724731395860822	0.40892292154601123	1.2027530025621203	0.6856	786
G_2486	1.267352763018636	0.41027124246889657	1.196036304110569	0.7504	624
G_2487	1.340751888434323	0.45471984577128094	1.2621270072421695	0.6628000000000001	843
G_2488	1.4412407397747542	0.4839009571913408	1.380435588880393	0.6532	867
G_2489	1.2362793873144362	0.38500150253567594	1.1723752256055426	0.628	930
G_2490	1.479613528385714	0.4997531032254697	1.4359994937822087	0.48	1300
G_2491	1.6284049287288245	0.5506509128413869	1.609597931636746	0.482	1295
G_2492	1.5150888537138676	0.5103692481923218	1.4314382131363024	0.634	915
G_2493	2.0922476413431075	0.677210466921522	2.076276118526994	0.47	1325
G_2494	1.505909716915895	0.5045738283767662	1.4504517181150283	0.6728000000000001	818
G_2495	1.2211513873175668	0.3993346856891824	1.1434794343975034	0.6528	868
G_2496	1.3406746966141718	0.4253571754898572	1.2808233328216847	0.5432	1142
G_2497	1.9573324912810042	0.6376016575862822	1.943877217756623	0.48319999999999996	1292
G_2498	2.643833675429454	0.7103504179468275	2.6654396101007007	0.35440000000000005	1614
G_2499	2.188067456240968	0.6889078807146395	2.1851094545161382	0.3236	1691
G_2500	1.242761507216735	0.4115745865740268	1.1767813984123774	0.6392	902
G_2501	1.711344533352598	0.6225928056216347	1.6506808709681495	0.5307999999999999	1173
G_2502	2.340495209142916	0.6621537766147934	2.3266499981055517	0.4468	1383
G_2503	1.3760292866996304	0.4607001438106922	1.2934479633485774	0.5928	1018
G_2504	1.263332816867782	0.4097183170132709	1.2078601239296864	0.6315999999999999	921
G_2505	1.7230539738110557	0.593612745982652	1.6658191455671507	0.6424000000000001	894
G_2506	1.6931834217566917	0.5760252157236161	1.6542628803374613	0.5476	1131
G_2507	1.1183401155911883	0.33228588669081816	1.0750466239477245	0.6896	776
G_2508	1.4261677584230297	0.4838666520090313	1.357311744239042	0.5376000000000001	1156
G_2509	3.04862624718786	0.7610575479020082	3.0557823341273807	0.274	1815
G_2510	1.847235672095529	0.6057285196074662	1.8489775023621795	0.43679999999999997	1408
G_2511	1.0571838509345528	0.3084170594643179	0.994202973915027	0.8408	398
G_2512	1.5109092817526044	0.5077249916837409	1.4508890306321087	0.5196000000000001	1201
G_2513	1.645507537137816	0.5553834361020176	1.6181343196042928	0.6764	809
G_2514	1.7184681377868947	0.5912118715576113	1.6923488218110552	0.5152	1212
G_2515	1.2816073687990088	0.4381964519199741	1.2042528771466998	0.6659999999999999	835
G_2516	1.6347063466354173	0.5575028858195867	1.6147389167755717	0.6619999999999999	845
G_2517	1.6586945748580493	0.5550251210867483	1.6212755628267415	0.4224	1444
G_2518	1.474925958301467	0.4874036364269266	1.4265097511877605	0.5127999999999999	1218
G_2519	1.486076887673623	0.49813403110700916	1.4392432983311672	0.5164	1209
G_2520	2.108714285021903	0.6879692472106544	2.1028007206165746	0.5247999999999999	1188
G_2521	1.7924937796599087	0.6062247544663493	1.7516617637208447	0.5964	1009
G_2522	1.814927872226784	0.6331076592331971	1.7671882084975497	0.4556	1361
G_2523	1.3581349550967121	0.4429478595569549	1.275542996827188	0.5364	1159
G_2524	1.8479599508799267	0.6384373795389622	1.811615641001302	0.44320000000000004	1392
G_2525	1.854117358538677	0.6149149824055586	1.8548650234579704	0.5892	1027
G_2526	1.1400706784214456	0.32262990446715395	1.0887112865376818	0.764	590
G_2527	1.833281452438097	0.5603234718269252	1.8452842434629315	0.3536	1616
G_2528	1.0945989951827861	0.3250924239653653	1.0390956292001658	0.8064	484
G_2529	3.250182389599862	0.759580766952228	3.28129172726308	0.4084	1479
G_2530	1.63574317434811	0.5496310536223146	1.5981737628745267	0.49319999999999997	1267
G_2531	2.0520363433431674	0.6601691490561596	2.0468845112833125	0.5396000000000001	1151
G_2532	2.20211977827477	0.6842429400303687	2.2033218310658196	0.504	1240
G_2533	1.4735922017251382	0.51041438180609	1.393955498694735	0.5452	1137
G_2534	1.3852928655614156	0.46439370262070195	1.306405920977412	0.6579999999999999	855
G_2535	2.1030332102766014	0.686686347730474	2.1189973570776366	0.3476	1631
G_2536	1.438320690816148	0.4847628386952609	1.3631966075373003	0.5236000000000001	1191
G_2537	1.6170844451243944	0.5549523588179107	1.5612359164655731	0.36639999999999995	1584
G_2538	1.4602649486827564	0.5083036061668397	1.405110379960731	0.6676	831
G_2539	1.5315140076505875	0.5176278588476038	1.464928401415727	0.6028	993
G_2540	1.9398748717198737	0.6113030874104437	1.9371755387722196	0.6235999999999999	941
G_2541	1.041608047122569	0.2911265001030355	0.9987815308516216	0.8556	361
G_2542	1.7553159571045884	0.5957848257807385	1.7306501661953106	0.5327999999999999	1168
G_2543	1.1267547349066613	0.3458633573733594	1.0560936840930801	0.7688	578
G_2544	1.4018553408889398	0.49166651603250733	1.288334232533655	0.6132	967
G_2545	1.6419387510698376	0.5543539515444099	1.6017228183827266	0.49039999999999995	1274
G_2546	1.6298338904489642	0.5783793472638656	1.5892670426179765	0.49	1275
G_2547	2.4578875248387893	0.7148667792192025	2.4824809638003367	0.5556	1111
G_2548	1.4499191545913317	0.47769741935831006	1.386031918527701	0.6275999999999999	931
G_2549	1.9990314644361222	0.6931358357479468	1.9742767942234578	0.6799999999999999	800
G_2550	1.3080494147624089	0.43551909127538785	1.2309660845786434	0.6719999999999999	820
G_2551	1.4144404289993477	0.4788438934934817	1.3344707815443304	0.5788	1053
G_2552	2.243725691237177	0.6870021215955041	2.2496235021027178	0.26559999999999995	1836
G_2553	1.3842857737032455	0.4742978857849317	1.2996709946114118	0.6315999999999999	921
G_2554	1.8821426197755318	0.6228437466064273	1.845736871483585	0.34199999999999997	1645
G_2555	1.8269058626886754	0.6206657774319964	1.7946821050189263	0.41000000000000003	1475
G_2556	1.5266636236990778	0.537853515186126	1.468134733445913	0.6376	906
G_2557	1.3979329187828782	0.4483531571272498	1.3318998560984618	0.5956	1011
G_2558	2.014381845083273	0.6250624043203582	2.0121484807503514	0.4576	1356
G_2559	1.5927141139109622	0.5537035060142776	1.5410361713125473	0.7072	732
G_2560	2.559270529973577	0.7580222685757246	2.577970778465797	0.3276	1681
G_2561	1.2148869740985802	0.38219227918304116	1.1365356409074794	0.6936	766
G_2562	1.2958118915759413	0.43273494934234685	1.2181574393178924	0.6332	917
G_2563	1.976356179452183	0.618799213976013	1.9918546251059737	0.3668	1583
G_2564	2.385812375533167	0.694208400826861	2.402039765419787	0.19120000000000004	2022
G_2565	1.238611136739536	0.39844168807197905	1.189425084361578	0.6876	781
G_2566	2.202942718821245	0.7634056941422538	2.1908500537587834	0.43000000000000005	1425
G_2567	2.8551247430284192	0.7472264351613829	2.9236330730107274	0.4232	1442
G_2568	2.2386301350804736	0.6644038361000856	2.2518188883959454	0.5144	1214
G_2569	2.3912343679093624	0.6723959048312211	2.4154008999345375	0.4828	1293
G_2570	1.8738244506425006	0.6451433380423437	1.8725870995414584	0.5992	1002
G_2571	1.559986412868757	0.5327898669005988	1.5045120535530039	0.48719999999999997	1282
G_2572	1.6864737781751578	0.5862591285307764	1.6367615705088934	0.49319999999999997	1267
G_2573	1.4284440544520731	0.45976280499484223	1.380435588880393	0.5564	1109
G_2574	1.7452303005260108	0.5917152342554721	1.7050754423422814	0.494	1265
G_2575	1.2114725304925933	0.3859520833039665	1.1258705941461349	0.7	750
G_2576	1.153422494560094	0.3375330356573935	1.1080336234965005	0.7556	611
G_2577	1.4141451926413506	0.4872663638573161	1.3256749472209126	0.5576	1106
G_2578	2.181926838509697	0.6995520588665939	2.174614346976665	0.558	1105
G_2579	1.2732934096101574	0.4239814346254546	1.194081714342028	0.6904	774
G_2580	1.1712059694512966	0.35569077814245337	1.107694201139564	0.8064	484
G_2581	1.3298845700670496	0.43704972625515415	1.263945942799393	0.6404000000000001	899
G_2582	1.2626537193402951	0.4262914607513286	1.1873626150751837	0.6996	751
G_2583	2.1424987402498554	0.6852342934143159	2.139411378514822	0.5656	1086
G_2584	1.7169240152033078	0.5935053182614412	1.695685015835958	0.4316	1421
G_2585	1.4684058068520731	0.5061116795958567	1.3883980433382317	0.7123999999999999	719
G_2586	1.6641814753082382	0.5659758584534094	1.6242679808488072	0.5648	1088
G_2587	1.5545706750295192	0.5650715131039644	1.480600796099951	0.5724	1069
G_2588	1.880487704629917	0.6259978247302208	1.8586834241131265	0.31279999999999997	1718
G_2589	1.5924815338517064	0.5396968258820664	1.5567399608677488	0.5127999999999999	1218
G_2590	1.2529407007818048	0.4144104377502903	1.1665202184214123	0.764	590
G_2591	1.1733621321692458	0.3384617047726022	1.134814086608214	0.6988	753
G_2592	1.2421375987099181	0.4036275780546802	1.179503753137184	0.8188	453
G_2593	2.246496012664334	0.7032886413861287	2.256483213876713	0.42800000000000005	1430
G_2594	1.7051969496047847	0.5814187629088562	1.6925428886792804	0.5072	1232
G_2595	2.090059808620162	0.6582495923819485	2.1134652645247707	0.4032	1492
G_2596	1.311115827654042	0.43836031295103434	1.2366601892774933	0.7408	648
